Item_Identifier,Outlet_Identifier,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Size,Outlet_Location_Type,Outlet_Type,years,Item_Outlet_Sales
FDK03,OUT027,0.6586315517838741,0.6666666666666666,0.22400883900125043,0.6666666666666666,0.9786242386459825,1.0,1.0,0.3333333333333333,1.0,0.9204934270518949
FDG20,OUT046,0.792719909921491,0.6666666666666666,0.3827386770721828,1.0,0.8115687756697798,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6278611814990779
NCL07,OUT027,0.6586315517838741,1.0,0.09496851295669696,0.3333333333333333,0.10926665076181497,1.0,1.0,0.3333333333333333,1.0,0.5233847329198186
DRD49,OUT046,0.5021950325813855,0.3333333333333333,0.5110709202617849,0.25,0.9454887709312172,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5134019543441749
NCG55,OUT017,0.8233077421167214,1.0,0.0,0.8333333333333333,0.6081196524754438,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7645778581950223
FDR19,OUT017,0.7032921557318597,0.6666666666666666,0.4891246758726126,1.0,0.7218009288384555,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7401075759460082
NCM54,OUT035,0.878635474329025,1.0,0.15508779797426087,0.8333333333333333,0.6614381091164203,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6660915990066091
FDZ44,OUT019,0.6586315517838741,1.0,0.20649040545417224,1.0,0.6199660538517819,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3266773739661507
FDR28,OUT017,0.7198607166744853,0.6666666666666666,0.07930476207888654,0.75,0.7648486280900877,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6674010357684833
FDB51,OUT018,0.27070374420851806,1.0,0.11757547592328885,0.6666666666666666,0.3151331197658416,1.0,1.0,0.0,0.0,0.6152868283747689
DRJ59,OUT046,0.6078875693922507,1.0,0.05899143419751021,0.0,0.12170257495233705,0.3333333333333333,0.0,1.0,0.6372605002446154,0.3729190986143469
FDZ43,OUT018,0.5707242257874783,0.6666666666666666,0.1744596748141791,1.0,0.955776941331036,1.0,1.0,0.0,0.0,0.6803639477907745
NCC54,OUT045,0.8804614896602481,1.0,0.2981479379876208,0.41666666666666663,0.9545615493871411,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8056146599032251
FDQ11,OUT035,0.1445878279973014,0.6666666666666666,0.2061205536030792,0.08333333333333333,0.9858209062263383,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8517306545757911
DRH03,OUT018,0.8619653169009565,0.0,0.10721110071523651,0.6666666666666666,0.5107417077667904,1.0,1.0,0.0,0.0,0.6364471051330923
FDX38,OUT010,0.540610795962819,0.6666666666666666,0.24570915700148954,0.6666666666666666,0.18719124115036734,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.06103717775037065
DRH36,OUT045,0.821312911552915,1.0,0.10185346521792678,0.25,0.4013728864004622,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5509406106035254
NCB06,OUT017,0.874967917743821,1.0,0.2521317305006836,0.41666666666666663,0.7656321532548196,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7799746811748708
FDR33,OUT017,0.30619479414928996,1.0,0.08203778503663262,0.9166666666666666,0.5799097949616066,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7094682594691618
FDE47,OUT013,0.7337324333320427,0.0,0.11534179681469173,0.3333333333333333,0.6424070557392842,0.0,1.0,1.0,0.9491638012385146,0.6501440009438636
FDA10,OUT027,0.6586315517838741,1.0,0.4297599061713479,0.9166666666666666,0.6332994319391871,1.0,1.0,0.3333333333333333,1.0,0.7758667740972754
DRI01,OUT013,0.3621500974312548,1.0,0.10482712209229346,0.25,0.7946128295291328,0.0,1.0,1.0,0.9491638012385146,0.6912675382247825
NCJ54,OUT046,0.5021950325813855,0.3333333333333333,0.18291343097557,0.8333333333333333,0.9319498762755747,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8266967183834663
FDT14,OUT046,0.5525222234516414,0.6666666666666666,0.3889483031669922,0.6666666666666666,0.6315190724262938,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6785143288337706
DRL49,OUT017,0.686288348657504,1.0,0.17280686433537137,0.25,0.713382604433606,0.6666666666666666,0.5,1.0,0.14432907008854023,0.35940055103404134
NCI18,OUT045,0.9019811003363751,1.0,0.042791889013944436,0.8333333333333333,0.9184282957060965,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6193083746546554
FDC38,OUT049,0.8010190236694832,1.0,0.3735925540797793,0.5833333333333333,0.6725953466672738,1.0,0.0,1.0,0.5586639656001173,0.7054593404562174
FDS56,OUT013,0.15473768411414102,0.6666666666666666,0.11792228816246177,1.0,0.9947913706713267,0.0,1.0,1.0,0.9491638012385146,0.8703920495675604
FDX19,OUT049,0.9279120175616227,1.0,0.2950270419755906,1.0,0.9378416930894171,1.0,0.0,1.0,0.5586639656001173,0.7116281450811642
FDU36,OUT027,0.6586315517838741,1.0,0.0,0.5,0.5426812625266324,1.0,1.0,0.3333333333333333,1.0,0.7509709335202032
FDO44,OUT013,0.6586315517838741,1.0,0.26608660358080266,1.0,0.5853230120213682,0.0,1.0,1.0,0.9491638012385146,0.6426093523755508
FDG57,OUT017,0.7584166790253162,1.0,0.22140472946288395,1.0,0.21401256838664917,0.6666666666666666,0.5,1.0,0.14432907008854023,0.36326651530612697
FDV20,OUT049,0.9641583403063492,0.6666666666666666,0.18238742073974584,1.0,0.6497349877610268,1.0,0.0,1.0,0.5586639656001173,0.7417488521135632
FDE47,OUT035,0.7337324333320427,1.0,0.11541603454916181,0.3333333333333333,0.6509806566532466,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7304191693303376
FDU32,OUT027,0.6586315517838741,1.0,0.07869240963365409,1.0,0.6299660971805228,1.0,1.0,0.3333333333333333,1.0,0.8170217949276067
NCB06,OUT027,0.6586315517838741,1.0,0.24949950203864937,0.41666666666666663,0.7656321532548196,1.0,1.0,0.3333333333333333,1.0,0.8800459067680896
FDV46,OUT049,0.8966678939897912,1.0,0.03845257634811542,0.9166666666666666,0.7017248604870026,1.0,0.0,1.0,0.5586639656001173,0.779020896187195
FDP45,OUT027,0.6586315517838741,0.6666666666666666,0.09280566710383259,0.9166666666666666,0.9737250778294158,1.0,1.0,0.3333333333333333,1.0,0.8400580739375657
FDK03,OUT045,0.6586315517838741,0.6666666666666666,0.22555539807388353,0.6666666666666666,0.9773415108675212,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8241839061120394
FDX37,OUT035,0.821312911552915,1.0,0.19189755802891373,0.5833333333333333,0.5437589831504774,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5693223906134722
FDX58,OUT013,0.686288348657504,1.0,0.1331561094065236,0.9166666666666666,0.8229277651913773,0.0,1.0,1.0,0.9491638012385146,0.7782219027253104
FDQ46,OUT045,0.32366743402149956,1.0,0.31676745547809676,0.9166666666666666,0.5967950219948785,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6866812564731745
FDL13,OUT013,0.7198607166744853,0.6666666666666666,0.1713558225118921,0.3333333333333333,0.9351060160117357,0.0,1.0,1.0,0.9491638012385146,0.6256440787228038
NCT30,OUT018,0.44797847084402154,1.0,0.2454999734036518,0.8333333333333333,0.19446282392073178,1.0,1.0,0.0,0.0,0.44412302158952166
FDP20,OUT045,0.9528440596626411,1.0,0.13935175521342322,1.0,0.6483782824665645,0.6666666666666666,0.5,1.0,0.42548300017898155,0.49286614404463347
FDH40,OUT013,0.6051033844305787,0.6666666666666666,0.24015244171712063,0.75,0.4563871449364316,0.0,1.0,1.0,0.9491638012385146,0.6421766365487581
FDZ25,OUT018,0.8010190236694832,0.6666666666666666,0.08444065577593204,0.5833333333333333,0.7878773079632655,1.0,1.0,0.0,0.0,0.6405074518147301
FDU27,OUT027,0.6586315517838741,0.6666666666666666,0.5196443295385839,0.16666666666666666,0.1831813858213951,1.0,1.0,0.3333333333333333,1.0,0.6944681866453041
NCQ42,OUT013,0.9689474275438144,1.0,0.11947810144876465,0.8333333333333333,0.654524843411544,0.0,1.0,1.0,0.9491638012385146,0.5724181768376383
FDU31,OUT049,0.540610795962819,0.0,0.07621985366052172,1.0,0.9065701969492053,1.0,0.0,1.0,0.5586639656001173,0.7431768222068017
FDC35,OUT010,0.31717033693336516,1.0,0.6260986097582689,0.3333333333333333,0.8831700521434813,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.48984364045657436
FDX43,OUT018,0.1400251870412068,1.0,0.26073301508907604,1.0,0.7819762491633093,1.0,1.0,0.0,0.0,0.7111505732523705
FDU07,OUT045,0.5765823834672308,1.0,0.18261266750872804,1.0,0.7399333402369179,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6546278979516552
DRD13,OUT013,0.7714943360460917,1.0,0.14933000223867315,0.25,0.3440492309917367,0.0,1.0,1.0,0.9491638012385146,0.6545608485566282
DRK49,OUT017,0.7337324333320427,1.0,0.11007315889839935,0.25,0.106495746637568,0.6666666666666666,0.5,1.0,0.14432907008854023,0.4626292360309502
FDL12,OUT019,0.6586315517838741,0.6666666666666666,0.6485050647620165,0.5,0.29999431950907307,0.3333333333333333,0.0,0.6666666666666666,1.0,0.36779081267915337
FDZ08,OUT017,0.6534735802250367,0.6666666666666666,0.3368379630244863,1.0,0.4417635462025702,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6534843894612655
FDA10,OUT018,0.9689474275438144,1.0,0.4336103442169179,0.9166666666666666,0.6375003728376285,1.0,1.0,0.0,0.0,0.6340385914583769
FDS20,OUT045,0.42994605118325535,1.0,0.16436554152521887,1.0,0.8201967291609837,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6104695516752897
FDA07,OUT018,0.32710607161974226,0.6666666666666666,0.09461491003095493,1.0,0.636358408181454,1.0,1.0,0.0,0.0,0.5438166072877709
FDR08,OUT035,0.9142115695311255,1.0,0.11454591007788678,1.0,0.5830461517227463,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6761142382971851
FDM44,OUT019,0.6586315517838741,0.3333333333333333,0.16554649673230334,1.0,0.5652372743515603,0.3333333333333333,0.0,0.6666666666666666,1.0,0.18938405584225693
FDI22,OUT010,0.6586315517838741,1.0,0.4903907613190361,0.9166666666666666,0.8887443611013892,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.4235802624626518
NCM07,OUT049,0.46863012677627425,1.0,0.12187902024631933,0.3333333333333333,0.4694491270679979,1.0,0.0,1.0,0.5586639656001173,0.5706561730684222
FDN46,OUT017,0.2972783721045873,0.6666666666666666,0.0,0.9166666666666666,0.55642872559693,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7684260463493778
NCW53,OUT018,0.9019811003363751,1.0,0.09324039285029258,0.41666666666666663,0.8512320191928273,1.0,1.0,0.0,0.0,0.7469648562054726
FDZ51,OUT049,0.5881420121791214,0.6666666666666666,0.1663798449158227,0.16666666666666666,0.5097298650590782,1.0,0.0,1.0,0.5586639656001173,0.7560212008977286
FDT04,OUT018,0.8619653169009565,1.0,0.0,0.75,0.12474560601190121,1.0,1.0,0.0,0.0,0.4918055989185627
FDZ48,OUT019,0.6586315517838741,0.0,0.40499135195407393,0.5,0.6013362235941027,0.3333333333333333,0.0,0.6666666666666666,1.0,0.3188904437940211
FDA08,OUT046,0.618906082329612,0.6666666666666666,0.15251684708434776,1.0,0.7749575790376588,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6154563360474284
DRN37,OUT018,0.4826028736672374,0.3333333333333333,0.29443464744953934,0.25,0.7841074622804638,1.0,1.0,0.0,0.0,0.6181453707829699
FDD35,OUT017,0.6350899754176278,1.0,0.07920659554842541,0.3333333333333333,0.6237528833548702,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6982298912986674
FDZ48,OUT046,0.8804614896602481,1.0,0.23130851645764608,0.5,0.5967950219948785,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7202712858794503
NCN54,OUT018,0.9689474275438144,1.0,0.06520687044028996,0.8333333333333333,0.41543268013361656,1.0,1.0,0.0,0.0,0.44078942154917133
FDU32,OUT013,0.42517416335664526,1.0,0.0,1.0,0.6291926979276967,0.0,1.0,1.0,0.9491638012385146,0.646524642370527
FDK41,OUT027,0.6586315517838741,0.3333333333333333,0.3865030256558715,0.75,0.47825859555692674,1.0,1.0,0.3333333333333333,1.0,0.7789571168713362
FDR44,OUT018,0.19011927734498424,0.6666666666666666,0.3146863292955322,1.0,0.6690648087832911,1.0,1.0,0.0,0.0,0.5543920486018902
NCK29,OUT027,0.6586315517838741,1.0,0.0,0.41666666666666663,0.6467821332325037,1.0,1.0,0.3333333333333333,1.0,0.7826479271047474
FDT09,OUT045,0.777935404171062,0.6666666666666666,0.03741933532223915,0.9166666666666666,0.6641771375597942,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7046160700961913
FDR11,OUT045,0.540610795962819,0.6666666666666666,0.43493067293681914,0.08333333333333333,0.7597184112605335,0.6666666666666666,0.5,1.0,0.42548300017898155,0.7561309041102494
FDD57,OUT027,0.6586315517838741,1.0,0.06787982779598419,1.0,0.5112273713671578,1.0,1.0,0.3333333333333333,1.0,0.7891350171451222
FDT10,OUT013,0.8409898674512628,0.0,0.188777657781237,0.9166666666666666,0.3111019591285291,0.0,1.0,1.0,0.9491638012385146,0.3964391160361077
FDR51,OUT018,0.44333814985708964,0.6666666666666666,0.5303933042636729,0.16666666666666666,0.7279815416018174,1.0,1.0,0.0,0.0,0.7058053384199913
NCK17,OUT049,0.5707242257874783,1.0,0.11557493356972799,0.41666666666666663,0.09610685442125977,1.0,0.0,1.0,0.5586639656001173,0.5998409794886578
FDY07,OUT017,0.6161689873185427,1.0,0.3723904533446519,1.0,0.1832075614819002,0.6666666666666666,0.5,1.0,0.14432907008854023,0.353833664178945
FDT14,OUT018,0.5525222234516414,0.6666666666666666,0.3905327134656586,0.6666666666666666,0.6342069806256125,1.0,1.0,0.0,0.0,0.7072801392593954
FDJ21,OUT027,0.6586315517838741,0.6666666666666666,0.11675612325343387,0.9166666666666666,0.719255289346465,1.0,1.0,0.3333333333333333,1.0,0.8108890820397522
NCR42,OUT017,0.4483340445995547,1.0,0.11784597972536075,0.8333333333333333,0.035859666084347985,0.6666666666666666,0.5,1.0,0.14432907008854023,0.29992048974432883
DRG37,OUT049,0.821312911552915,1.0,0.05910199449224769,0.25,0.7518687222796214,1.0,0.0,1.0,0.5586639656001173,0.7903014944262773
FDI24,OUT019,0.6586315517838741,1.0,0.419835680123558,0.5,0.80320648056568,0.3333333333333333,0.0,0.6666666666666666,1.0,0.39518054760733756
FDJ22,OUT035,0.9159400672355189,1.0,0.16078475463946099,0.9166666666666666,0.8493869786977752,0.3333333333333333,0.5,1.0,0.3237224473450442,0.734836016943102
FDT28,OUT035,0.6936304538976468,1.0,0.1935319788412682,0.75,0.7295447290821833,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6202988438904246
FDH38,OUT046,0.22266006239001102,1.0,0.03178598576961993,0.5833333333333333,0.6107972715194636,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6639495977701187
FDT43,OUT045,0.8272790552210192,1.0,0.06269850958254794,1.0,0.2478939745084503,0.6666666666666666,0.5,1.0,0.42548300017898155,0.5161841039160945
FDX04,OUT017,0.9446396151606036,0.6666666666666666,0.12730771738568142,0.75,0.20769549643610108,0.6666666666666666,0.5,1.0,0.14432907008854023,0.4624180198357998
FDV46,OUT017,0.8966678939897912,1.0,0.038610050238047366,0.9166666666666666,0.6984001144758629,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5401375841932371
FDP10,OUT049,0.924513993980919,1.0,0.3906602352510642,0.9166666666666666,0.5646296427761737,1.0,0.0,1.0,0.5586639656001173,0.5950298117584477
NCA53,OUT046,0.5935613512159534,1.0,0.030081398589585973,0.41666666666666663,0.19575430764098112,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6150322445805282
FDL52,OUT046,0.24347925668920856,0.6666666666666666,0.14035162747543212,0.75,0.0800927446962878,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5393385907313523
FDQ32,OUT049,0.8840981397064664,0.6666666666666666,0.14215057170211642,1.0,0.6345698124023103,1.0,0.0,1.0,0.5586639656001173,0.8000280617412029
FDT37,OUT017,0.7337324333320427,1.0,0.10801049851106127,0.5833333333333333,0.9811169149259258,0.6666666666666666,0.5,1.0,0.14432907008854023,0.8336717721323451
NCO43,OUT018,0.12203480264170863,1.0,0.14400539444832686,0.3333333333333333,0.5443702592698965,1.0,1.0,0.0,0.0,0.6278611814990779
FDI53,OUT017,0.4332291791289975,0.6666666666666666,0.42152054081588136,0.75,0.7700358055505063,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5896814714110462
FDO19,OUT010,0.878635474329025,0.6666666666666666,0.08459240782727057,1.0,0.21963297236186996,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.17937110896655017
FDG12,OUT019,0.6586315517838741,0.6666666666666666,0.0,0.5,0.6321571237525925,0.3333333333333333,0.0,0.6666666666666666,1.0,0.21534135942857702
FDG53,OUT018,0.5090278490356095,1.0,0.14021012540211672,0.75,0.7010618041405698,1.0,1.0,0.0,0.0,0.7144653115188039
FDK36,OUT046,0.2864139715296572,1.0,0.021971720121834782,0.5,0.19575430764098112,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6326684161752704
FDR55,OUT046,0.6350899754176278,0.6666666666666666,0.40221432047511857,1.0,0.840458873117885,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7745621002090358
FDV16,OUT017,0.34403048677572134,0.6666666666666666,0.253964941810759,0.75,0.04631461038764839,0.6666666666666666,0.5,1.0,0.14432907008854023,0.43265856519801116
FDS31,OUT027,0.6586315517838741,0.6666666666666666,0.13392077116571435,1.0,0.8121678932780263,1.0,1.0,0.3333333333333333,1.0,0.7246518038529085
NCK06,OUT013,0.06421075252622188,1.0,0.026308072900961935,0.8333333333333333,0.6358565829349643,0.0,1.0,1.0,0.9491638012385146,0.6905118312416615
FDN03,OUT046,0.4959501920148339,0.6666666666666666,0.04595122092098592,0.16666666666666666,0.9688329786055805,0.3333333333333333,0.0,1.0,0.6372605002446154,0.5697681666757258
NCT30,OUT019,0.6586315517838741,1.0,0.42809488463731954,0.8333333333333333,0.19150527814654605,0.3333333333333333,0.0,0.6666666666666666,1.0,0.24259144365520247
FDC50,OUT010,0.8071742713691012,1.0,0.695724176903926,0.5833333333333333,0.5097298650590782,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.35979119021354444
FDE11,OUT035,0.878635474329025,0.6666666666666666,0.0,0.3333333333333333,0.8254691302717316,0.3333333333333333,0.5,1.0,0.3237224473450442,0.8960631574273593
FDM03,OUT035,0.6611952066423432,1.0,0.37457650629273737,0.16666666666666666,0.5696322846556141,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7345451588118014
NCP05,OUT018,0.9446396151606036,1.0,0.0,0.41666666666666663,0.7321330779263411,1.0,1.0,0.0,0.0,0.7282310491205709
FDJ41,OUT046,0.26412234541009183,0.3333333333333333,0.06968304132426938,0.75,0.9900552874199824,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7465008536562515
FDR47,OUT027,0.6586315517838741,1.0,0.26506542439775166,0.08333333333333333,0.8578293750404331,1.0,1.0,0.3333333333333333,1.0,0.8760938793967273
FDK36,OUT017,0.2864139715296572,1.0,0.022096001866653156,0.5,0.2224179846500438,0.6666666666666666,0.5,1.0,0.14432907008854023,0.389069614540273
FDQ23,OUT017,0.23513293393639367,1.0,0.07510729558842773,0.08333333333333333,0.5573325431327083,0.6666666666666666,0.5,1.0,0.14432907008854023,0.689752697004265
NCK42,OUT027,0.6586315517838741,1.0,0.039758994818578246,0.8333333333333333,0.901132184484589,1.0,1.0,0.3333333333333333,1.0,0.9030762074994197
NCO06,OUT010,0.9329758400394026,1.0,0.5506266208044199,0.8333333333333333,0.06484244057873179,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.11933982167118551
FDV24,OUT018,0.13773174972392876,1.0,0.3157609082452541,0.5,0.73089796479137,1.0,1.0,0.0,0.0,0.7260139463442971
FDK40,OUT046,0.2813728543266336,1.0,0.06653471459268115,0.75,0.9915378816405549,0.3333333333333333,0.0,1.0,0.6372605002446154,0.8100700364176322
FDT23,OUT046,0.34151986175779436,0.6666666666666666,0.22756862652620985,0.08333333333333333,0.42371693678160627,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6811095562059789
FDB50,OUT018,0.6788620109272943,1.0,0.46969730420218525,0.5833333333333333,0.42611554428331067,1.0,1.0,0.0,0.0,0.5956030616764122
NCF43,OUT049,0.404586877311613,1.0,0.0,0.8333333333333333,0.7061070935435496,1.0,0.0,1.0,0.5586639656001173,0.6601014096157632
FDU26,OUT027,0.6586315517838741,0.6666666666666666,0.12915268297833837,0.6666666666666666,0.6234951659849011,1.0,1.0,0.3333333333333333,1.0,0.642825291531424
FDC10,OUT049,0.4959501920148339,0.6666666666666666,0.2222685474265874,0.9166666666666666,0.6333094061705471,1.0,0.0,1.0,0.5586639656001173,0.6446851863601549
FDK51,OUT049,0.9528440596626411,1.0,0.015966585047283335,0.6666666666666666,0.9987747956651738,1.0,0.0,1.0,0.5586639656001173,0.7631817799401545
FDV09,OUT010,0.6324206025393473,1.0,0.10483716804520446,0.9166666666666666,0.7207309071140391,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.36629625978208913
DRL37,OUT049,0.792719909921491,1.0,0.16277902398211047,0.25,0.1555951040180228,1.0,0.0,1.0,0.5586639656001173,0.47326066958925994
FDQ45,OUT010,0.4758245708351496,0.6666666666666666,0.0,0.9166666666666666,0.8223290135769159,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.5858838309884494
FDO45,OUT027,0.6586315517838741,0.6666666666666666,0.1150122718973362,0.9166666666666666,0.4854934477846542,1.0,1.0,0.3333333333333333,1.0,0.6721165254095226
FDP27,OUT035,0.37700402930897803,1.0,0.3636764433592122,0.16666666666666666,0.8435632919528815,0.3333333333333333,0.5,1.0,0.3237224473450442,0.7206783930418922
NCE07,OUT018,0.37898542664928714,1.0,0.04014579902488664,0.8333333333333333,0.7092745593441458,1.0,1.0,0.0,0.0,0.6719352705867804
FDL26,OUT027,0.6586315517838741,1.0,0.2218038634852992,0.5833333333333333,0.7473842778759989,1.0,1.0,0.3333333333333333,1.0,0.84360708629745
FDL09,OUT049,0.9446396151606036,0.6666666666666666,0.39049532814771737,0.9166666666666666,0.7876089624659506,1.0,0.0,1.0,0.5586639656001173,0.5964592723025685
NCA17,OUT046,0.9768513353336294,1.0,0.0,0.41666666666666663,0.7275692384468719,0.3333333333333333,0.0,1.0,0.6372605002446154,0.734836016943102
NCL29,OUT017,0.48897717659121276,1.0,0.34892533639508233,0.41666666666666663,0.7508655612535962,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7252683379290924
FDS20,OUT017,0.42994605118325535,1.0,0.16496071627406733,1.0,0.8263241760222662,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7488462963158232
NCD19,OUT049,0.43577126039860925,0.3333333333333333,0.0,0.8333333333333333,0.2481480563927625,1.0,0.0,1.0,0.5586639656001173,0.4702625808614672
FDF05,OUT049,0.8712794632875336,1.0,0.0819531328859893,0.75,0.9901117107762119,1.0,0.0,1.0,0.5586639656001173,0.7753135297302013
FDI44,OUT017,0.8173047129529709,1.0,0.3069506897613999,1.0,0.4287053490115671,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6337350758494759
NCY29,OUT045,0.7104449578545042,1.0,0.23566650198896466,0.41666666666666663,0.260521962573083,0.6666666666666666,0.5,1.0,0.42548300017898155,0.504766805945081
FDC60,OUT010,0.11314694669244862,0.6666666666666666,0.5834610703094044,0.5,0.47734308329402353,0.6666666666666666,1.0,0.6666666666666666,0.5988556832143641,0.16376084788006928
DRL49,OUT045,0.686288348657504,1.0,0.17218338186349766,0.25,0.7009396990535555,0.6666666666666666,0.5,1.0,0.42548300017898155,0.42727087396886587
FDT39,OUT017,0.20581904459892564,0.6666666666666666,0.030219261707542557,0.16666666666666666,0.7399333402369179,0.6666666666666666,0.5,1.0,0.14432907008854023,0.792050857604513
FDE50,OUT045,0.9479338818411824,0.6666666666666666,0.04944871988371616,0.5833333333333333,0.8326885502678021,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8412494584150242
FDK25,OUT027,0.6586315517838741,0.6666666666666666,0.4752638949110132,0.3333333333333333,0.7877902641207517,1.0,1.0,0.3333333333333333,1.0,0.7962452634185474
DRK13,OUT018,0.6161689873185427,1.0,0.35213127433707464,0.25,0.8647222033454485,1.0,1.0,0.0,0.0,0.7826167240452021
DRD24,OUT018,0.7198607166744853,1.0,0.09415768366428906,0.25,0.7023783743075493,1.0,1.0,0.0,0.0,0.6585370168042836
FDX60,OUT046,0.7428178036053807,1.0,0.24542129888427983,0.5,0.44370748706579066,0.3333333333333333,0.0,1.0,0.6372605002446154,0.6639495977701187
FDT40,OUT019,0.6586315517838741,1.0,0.5107487037066564,0.75,0.6585397370897148,0.3333333333333333,0.0,0.6666666666666666,1.0,0.22434292662338196
FDJ20,OUT045,0.9799860727220115,0.6666666666666666,0.3056664521702955,1.0,0.6364788269242347,0.6666666666666666,0.5,1.0,0.42548300017898155,0.6053296289913378
FDI58,OUT045,0.3347768632264254,0.6666666666666666,0.21574244184099736,0.9166666666666666,0.5016741791387997,0.6666666666666666,0.5,1.0,0.42548300017898155,0.689752697004265
FDX04,OUT049,0.9446396151606036,0.6666666666666666,0.1267884826106717,0.75,0.1931421322927378,1.0,0.0,1.0,0.5586639656001173,0.5930078343042037
FDK55,OUT035,0.9072510507919451,1.0,0.0784334225923913,0.16666666666666666,0.4782307818881355,0.3333333333333333,0.5,1.0,0.3237224473450442,0.5328055152043948
NCH06,OUT017,0.6430326763639391,1.0,0.2344382769040272,0.8333333333333333,0.9656549975718223,0.6666666666666666,0.5,1.0,0.14432907008854023,0.7643691873027
NCG54,OUT045,0.6324206025393473,1.0,0.24351497959072854,0.8333333333333333,0.7918037865914402,0.6666666666666666,0.5,1.0,0.42548300017898155,0.8257105899030418
FDN46,OUT035,0.2972783721045873,0.6666666666666666,0.440341400640556,0.9166666666666666,0.554161491226,0.3333333333333333,0.5,1.0,0.3237224473450442,0.6979196246436689
FDS46,OUT017,0.874967917743821,0.6666666666666666,0.14471968636602006,0.9166666666666666,0.6203503828465005,0.6666666666666666,0.5,1.0,0.14432907008854023,0.5134019543441749
FDM24,OUT017,0.19276249051399974,0.6666666666666666,0.24293018880654407,0.5,0.7399333402369179,0.6666666666666666,0.5,1.0,0.14432907008854023,0.6825908827978037
NCC07,OUT049,0.9446396151606036,1.0,0.07304825893069379,0.8333333333333333,0.5630009518720538,1.0,0.0,1.0,0.5586639656001173,0.6085384584833132
DRG51,OUT045,0.6324206025393473,1.0,0.035211153262360934,0.6666666666666666,0.7755235631877113,0.6666666666666666,0.5,1.0,0.42548300017898155,0.709129758216399
NCS53,OUT013,0.7495491156200058,1.0,0.2731606231728409,0.41666666666666663,0.7564966902060899,0.0,1.0,1.0,0.9491638012385146,0.5868915932885587
FDC33,OUT046,0.4379422697192519,0.6666666666666666,0.2099276500154931,1.0,0.8571114262830992,0.3333333333333333,0.0,1.0,0.6372605002446154,0.7270174532430608
FDD14,OUT013,0.9799860727220115,1.0,0.5166620640225442,0.5833333333333333,0.8253018983988283,0.0,1.0,1.0,0.9491638012385146,0.8185393829513056
FDJ52,OUT049,0.29141613345114825,1.0,0.05424789601691457,0.75,0.7608872109816271,1.0,0.0,1.0,0.5586639656001173,0.7050134324488432
